aphia_id,sciname,taxon
215996,quadrans gargadia,molluscs
216037,carpias algicola,crustacea_arthropods
216042,joeropsis waltervadi,crustacea_arthropods
216046,joeropsis lentigo,crustacea_arthropods
216049,joeropsis dimorpha,crustacea_arthropods
216050,pseudojanira meganesus,crustacea_arthropods
216052,santia urospinosa,crustacea_arthropods
216053,santia spicata,crustacea_arthropods
216060,mizothenar serratum,crustacea_arthropods
216062,stenetrium bartholomei,crustacea_arthropods
216064,stenetrium quinquedens,crustacea_arthropods
216070,stenobermuda syzygus,crustacea_arthropods
216131,craterastrea levis,corals
216132,ctenactis echinata,corals
216134,isophyllia sinuosa,corals
216135,mussa angulosa,corals
216146,heterocyathus aequicostatus,corals
216179,cladaster macrobrachius,echinoderms
216180,siraster tuberculatus,echinoderms
216181,andrometra indica,echinoderms
216182,annametra occidentalis,echinoderms
216184,embryometra mortenseni,echinoderms
216185,gislenometra perplexa,echinoderms
216189,palaeostoma mirabile,echinoderms
216204,colobocentrotus atratus,echinoderms
216205,gymnopatagus magnus,echinoderms
216206,brisaster capensis,echinoderms
216208,prymnaster investigatoris,echinoderms
216227,ophionephthys lowelli,echinoderms
216231,paracrocnida persica,echinoderms
216238,aspidophiura corone,echinoderms
216248,nerita textilis,molluscs
216252,nerita costata,molluscs
216254,nerita albicilla,molluscs
216256,nerita undata,molluscs
216258,nerita yoldii,molluscs
216260,nerita plicata,molluscs
216265,neritopsis radula,molluscs
216284,scutus unguis,molluscs
216287,stomatia phymotis,molluscs
216300,euchelus atratus,molluscs
216316,monodonta canalifera,molluscs
216318,monodonta labio,molluscs
216328,tectus pyramis,molluscs
216332,trochus radiatus,molluscs
216338,trochus flammulatus,molluscs
216348,trochus nigropunctatus,molluscs
216349,trochus maculatus,molluscs
216355,umbonium vestiarium,molluscs
216363,lunella coronata,molluscs
216368,turbo chrysostomus,molluscs
216369,turbo marmoratus,molluscs
216371,turbo argyrostomus,molluscs
216372,turbo radiatus,molluscs
216382,turbo petholatus,molluscs
216384,nautilus pompilius,cephalopods
216387,corculum cardissa,molluscs
216411,hippopus hippopus,molluscs
216412,beguina gubernaculum,molluscs
216442,lutraria rhynchaena,molluscs
216447,mactra cuneata,molluscs
216451,mactra achatina,molluscs
216452,mactra glabrata,molluscs
216457,ervilia bisculpta,molluscs
216464,barnea manilensis,molluscs
216465,martesia striata,molluscs
216467,parapholas quadrizonata,molluscs
216476,solen roseomaculatus,molluscs
216478,solen corneus,molluscs
216485,donax faba,molluscs
216489,donax bipartitus,molluscs
216497,donax incarnatus,molluscs
216498,donax cuneatus,molluscs
216509,semele carnicolor,molluscs
216524,pinguitellina pinguis,molluscs
216526,quidnipagus palatam,molluscs
216529,scutarcopagia scobinata,molluscs
216533,petricola lapicida,molluscs
216541,callista florida,molluscs
216543,callista erycina,molluscs
216564,circe scripta,molluscs
216569,dosinia alta,molluscs
216577,lioconcha castrensis,molluscs
216581,lioconcha ornata,molluscs
216583,marcia hiantina,molluscs
216595,samarangia quadrangularis,molluscs
216596,timoclea costellifera,molluscs
216598,timoclea marica,molluscs
216615,botula cinnamomea,molluscs
216616,brachidontes variabilis,molluscs
216631,septifer excisus,molluscs
216632,septifer bilocularis,molluscs
216635,hyotissa numisma,molluscs
216636,hyotissa hyotis,molluscs
216638,lopha cristagalli,molluscs
216648,mirapecten rastellum,molluscs
216649,mirapecten mirificus,molluscs
216651,crenatula picta,molluscs
216652,atrina vexillum,molluscs
216656,streptopinna saccata,molluscs
216657,electroma alacorvi,molluscs
216669,cerithium echinatum,molluscs
216673,cerithium zebrum,molluscs
216677,cerithium punctatum,molluscs
216682,cerithium dialeucum,molluscs
216683,cerithium atromarginatum,molluscs
216685,cerithium rueppelli,molluscs
216687,cerithium litteratum,molluscs
216688,cerithium rostratum,molluscs
216692,cerithium citrinum,molluscs
216698,cerithium salebrosum,molluscs
216702,cerithium caeruleum,molluscs
216708,cerithium columna,molluscs
216711,clypeomorus batillariaeformis,molluscs
216714,clypeomorus brevis,molluscs
216719,planaxis sulcatus,molluscs
216723,royella sinon,molluscs
216724,terebralia sulcata,molluscs
216725,terebralia palustris,molluscs
216739,bistolida stolida,molluscs
216843,cypraea tigris,molluscs
216846,cypraeovula fuscorubra,molluscs
216847,cypraeovula algoensis,molluscs
216849,cypraeovula edentula,molluscs
216859,erronea errones,molluscs
216860,erronea onyx,molluscs
216861,erronea caurica,molluscs
216862,luria isabella,molluscs
216866,lyncina carneola,molluscs
216867,mauritia scurra,molluscs
216868,mauritia mauritiana,molluscs
216869,mauritia grayana,molluscs
216870,mauritia histrio,molluscs
216871,mauritia depressa,molluscs
216872,mauritia arabica,molluscs
216874,monetaria moneta,molluscs
216875,monetaria annulus,molluscs
216877,palmadusta ziczac,molluscs
216879,palmadusta contaminata,molluscs
216882,palmadusta asellus,molluscs
216883,palmadusta clandestina,molluscs
216885,palmadusta diluculum,molluscs
216886,pustularia cicercula,molluscs
216888,pustularia globulus,molluscs
216890,staphylaea staphylaea,molluscs
216892,staphylaea limacina,molluscs
216894,talparia talpa,molluscs
216896,trivirostra oryza,molluscs
216897,trivirostra pellucidula,molluscs
216901,calpurnus verrucosus,molluscs
216904,ovula ovum,molluscs
216907,pseudocypraea adamsonii,molluscs
216921,polinices flemingianus,molluscs
216923,polinices mammilla,molluscs
216942,rissoina balteata,molluscs
216954,rissoina ambigua,molluscs
216962,zebina tridentata,molluscs
216963,bufonaria rana,molluscs
216967,bursa bufonia,molluscs
216977,bursa rosa,molluscs
216998,tutufa bubo,molluscs
216999,tutufa rubeta,molluscs
217000,cypraecassis rufa,molluscs
217002,phalium bandatum,molluscs
217006,phalium glaucum,molluscs
217009,phalium areola,molluscs
217011,distorsio anus,molluscs
217019,ranularia caudata,molluscs
217025,malea pomum,molluscs
217054,caducifer truncatus,molluscs
217058,phos senticosus,molluscs
217060,phos roseatus,molluscs
217061,phos textus,molluscs
217062,pollia fumosa,molluscs
217065,pollia undosa,molluscs
217066,prodotia iostoma,molluscs
217068,dolicholatirus lancea,molluscs
217071,pleuroploca trapezium,molluscs
217077,volema pyrum,molluscs
217083,hastula solida,molluscs
217086,hastula strigilata,molluscs
217087,hastula hectica,molluscs
217088,hastula lanceata,molluscs
217089,hastula penicillata,molluscs
217090,hastula albula,molluscs
217093,carinapex minutissima,molluscs
217096,clavus exasperatus,molluscs
217103,hemilienardia malleti,molluscs
217106,lienardia roseotincta,molluscs
217107,lophiotoma brevicaudata,molluscs
217113,lophiotoma acuta,molluscs
217123,tritonoturris cumingii,molluscs
217124,tritonoturris menecharmes,molluscs
217155,favartia salmonea,molluscs
217157,haustellum haustellum,molluscs
217159,homalocantha scorpio,molluscs
217162,homalocantha anatomica,molluscs
217163,homalocantha zamboi,molluscs
217166,maculotriton serriale,molluscs
217176,naquetia barclayi,molluscs
217178,naquetia triqueter,molluscs
217182,pinaxia versicolor,molluscs
217185,pterynotus tripterus,molluscs
217188,pterynotus martinetanus,molluscs
217189,spinidrupa euracantha,molluscs
217203,neocancilla papilio,molluscs
217205,neocancilla clathrus,molluscs
217209,scabricola desetangsii,molluscs
217214,scabricola caerulea,molluscs
217219,strigatella litterata,molluscs
217220,strigatella paupercula,molluscs
217222,strigatella scutulata,molluscs
217246,stylocheilus longicauda,molluscs
217247,akera soluta,molluscs
217252,melanella cumingii,molluscs
217258,otopleura mitralis,molluscs
217262,euchirograpsus americanus,crustacea_arthropods
217263,anapagurus bonnieri,crustacea_arthropods
217267,nematopagurus squamichelis,crustacea_arthropods
217268,nematopagurus muricatus,crustacea_arthropods
217271,neopetrolisthes maculatus,crustacea_arthropods
217272,pachycheles tomentosus,crustacea_arthropods
217273,pachycheles garciaensis,crustacea_arthropods
217274,pachycheles natalensis,crustacea_arthropods
217276,pisidia inaequalis,crustacea_arthropods
217277,pisidia dehaanii,crustacea_arthropods
217278,pisidia serratifrons,crustacea_arthropods
217280,cycloachelous orbitosinus,crustacea_arthropods
217281,cycloachelous orbicularis,crustacea_arthropods
217288,heteropilumnus trichophoroides,crustacea_arthropods
217318,perinia tumida,crustacea_arthropods
217321,pseudocnus echinatus,echinoderms
217332,stellaria solaris,molluscs
217335,carcharhinus macloti,elasmobranchs
217336,carcharhinus sealei,elasmobranchs
217337,carcharhinus amblyrhynchos,elasmobranchs
217339,carcharhinus sorrah,elasmobranchs
217340,carcharhinus amboinensis,elasmobranchs
217341,carcharhinus brachyurus,elasmobranchs
217342,carcharhinus porosus,elasmobranchs
217347,carcharhinus dussumieri,elasmobranchs
217348,carcharhinus tjutjot,elasmobranchs
217350,carcharhinus amblyrhynchoides,elasmobranchs
217352,carcharhinus albimarginatus,elasmobranchs
217355,loxodon macrorhinus,elasmobranchs
217356,negaprion acutidens,elasmobranchs
217359,rhizoprionodon oligolinx,elasmobranchs
217364,scoliodon laticaudus,elasmobranchs
217366,cirrhigaleus asper,elasmobranchs
217367,deania quadrispinosa,elasmobranchs
217371,squalus mitsukurii,elasmobranchs
217372,pliotrema warreni,elasmobranchs
217373,squatina africana,elasmobranchs
217374,anoxypristis cuspidata,elasmobranchs
217375,pristis zijsron,elasmobranchs
217376,pristis microdon,elasmobranchs
217377,rhina ancylostoma,elasmobranchs
217378,rhynchobatus djiddensis,elasmobranchs
217379,torpedo fuscomaculata,elasmobranchs
217380,torpedo sinuspersici,elasmobranchs
217381,torpedo panthera,elasmobranchs
217382,amblyraja robertsi,elasmobranchs
217383,bathyraja smithii,elasmobranchs
217384,cruriraja parcomaculata,elasmobranchs
217385,cruriraja andamanica,elasmobranchs
217386,cruriraja durbanensis,elasmobranchs
217388,dipturus crosnieri,elasmobranchs
217389,dipturus pullopunctatus,elasmobranchs
217390,dipturus doutrei,elasmobranchs
217391,dipturus stenorhynchus,elasmobranchs
217392,dipturus springeri,elasmobranchs
217393,dipturus campbelli,elasmobranchs
217394,dipturus lanceorostratus,elasmobranchs
217395,fenestraja maceachrani,elasmobranchs
217396,leucoraja wallacei,elasmobranchs
217397,leucoraja compagnoi,elasmobranchs
217398,neoraja stehmanni,elasmobranchs
217399,okamejei heemstrai,elasmobranchs
217400,raja straeleni,elasmobranchs
217407,rajella leopardus,elasmobranchs
217408,rajella ravidula,elasmobranchs
217409,rajella caudaspinosa,elasmobranchs
217410,rajella barnardi,elasmobranchs
217411,rajella dissimilis,elasmobranchs
217413,himantura undulata,elasmobranchs
217419,pastinachus sephen,elasmobranchs
217422,taeniura lymma,elasmobranchs
217424,urogymnus asperrimus,elasmobranchs
217426,aetobatus narinari,elasmobranchs
217427,aetomylaeus vespertilio,elasmobranchs
217428,aetomylaeus maculatus,elasmobranchs
217429,rhinoptera javanica,elasmobranchs
217430,mobula thurstoni,elasmobranchs
217436,mobula kuhlii,elasmobranchs
217437,hydrolagus africanus,elasmobranchs
217438,latimeria chalumnae,fish
217439,amblygaster sirm,fish
217440,amblygaster leiogaster,fish
217441,etrumeus whiteheadi,fish
217442,etrumeus micropus,fish
217448,nematalosa resticularia,fish
217449,nematalosa arabica,fish
217450,nematalosa nasus,fish
217452,sardinops sagax,fish
217453,sauvagella madagascariensis,fish
217454,tenualosa toli,fish
217455,anguilla bicolor,fish
217456,anguilla bengalensis,fish
217457,anguilla marmorata,fish
217458,anguilla mossambica,fish
217459,moringua microchir,fish
217460,moringua javanica,fish
217461,moringua ferruginea,fish
217462,avocettina acuticeps,fish
217463,avocettina paucipora,fish
217464,anarchias allardicei,fish
217465,anarchias seychellensis,fish
217466,channomuraena vittata,fish
217467,echidna polyzona,fish
217469,echidna nebulosa,fish
217470,echidna leucotaenia,fish
217471,echidna unicolor,fish
217472,enchelycore pardalis,fish
217473,enchelycore bayeri,fish
217474,enchelycore schismatorhynchus,fish
217475,enchelynassa canina,fish
217476,gymnomuraena zebra,fish
217477,gymnothorax rueppelliae,fish
217478,gymnothorax herrei,fish
217479,gymnothorax buroensis,fish
217480,gymnothorax breedeni,fish
217481,gymnothorax melatremus,fish
217482,gymnothorax pikei,fish
217483,gymnothorax punctatus,fish
217485,gymnothorax pindae,fish
217486,gymnothorax monochrous,fish
217487,gymnothorax enigmaticus,fish
217488,gymnothorax nudivomer,fish
217489,gymnothorax hepaticus,fish
217490,gymnothorax chilospilus,fish
217491,gymnothorax pictus,fish
217492,gymnothorax robinsi,fish
217493,gymnothorax elegans,fish
217495,gymnothorax flavimarginatus,fish
217496,gymnothorax eurostus,fish
217498,gymnothorax johnsoni,fish
217499,gymnothorax fimbriatus,fish
217500,gymnothorax megaspilus,fish
217502,gymnothorax javanicus,fish
217503,gymnothorax meleagris,fish
217504,gymnothorax phasmatodes,fish
217505,gymnothorax margaritophorus,fish
217506,gymnothorax zonipectis,fish
217508,gymnothorax undulatus,fish
217509,gymnothorax favagineus,fish
217511,gymnothorax reticularis,fish
217528,pseudechidna brummeri,fish
217529,rhinomuraena quaesita,fish
217530,scuticaria tigrina,fish
217531,scuticaria okinawae,fish
217536,strophidon sathete,fish
217538,coloconger scholesi,fish
217539,coloconger raniceps,fish
217540,ariosoma mauritianum,fish
217541,ariosoma scheelei,fish
217542,ariosoma anago,fish
217543,bathycongrus wallacei,fish
217544,bathymyrus smithi,fish
217545,conger cinereus,fish
217546,conger wilsoni,fish
217547,gnathophis habenatus,fish
217548,gnathophis capensis,fish
217549,gorgasia sillneri,fish
217550,gorgasia klausewitzi,fish
217551,gorgasia maculata,fish
217552,heteroconger hassi,fish
217556,uroconger lepturus,fish
217557,nettastoma parviceps,fish
217558,apterichtus klazingai,fish
217559,bascanichthys kirkii,fish
217560,brachysomophis crocodilinus,fish
217563,callechelys catostoma,fish
217564,callechelys bitaeniata,fish
217565,callechelys marmorata,fish
217566,cirrhimuraena playfairii,fish
217567,cirrhimuraena inhacae,fish
217568,ichthyapus acuticeps,fish
217570,lamnostoma orientale,fish
217572,leiuranus semicinctus,fish
217574,muraenichthys schultzei,fish
217578,myrichthys maculosus,fish
217579,myrichthys colubrinus,fish
217581,ophichthus marginatus,fish
217582,ophichthus serpentinus,fish
217583,ophichthus bonaparti,fish
217584,ophichthus polyophthalmus,fish
217585,ophichthus erabo,fish
217586,ophichthus madagascariensis,fish
217587,ophichthus echeloides,fish
217588,ophichthus apicalis,fish
217589,ophichthus unicolor,fish
217591,phaenomonas cooperae,fish
217592,phyllophichthus xenodontus,fish
217593,pisodonophis boro,fish
217594,pisodonophis cancrivorus,fish
217595,schismorhynchus labialis,fish
217596,schultzidia johnstonensis,fish
217597,xestochilus nebulosus,fish
217598,xyrias revulsus,fish
217599,xyrias multiserialis,fish
217600,yirrkala lumbricoides,fish
217601,yirrkala tenuis,fish
217602,argentina euchus,fish
217603,alepocephalus australis,fish
217604,talismania longifilis,fish
217605,maurolicus walvisensis,fish
217606,polyipnus bruuni,fish
217607,polyipnus omphus,fish
217608,polyipnus indicus,fish
217609,polyipnus meteori,fish
217610,bathophilus ater,fish
217611,bathophilus irregularis,fish
217612,bathophilus indicus,fish
217613,eustomias grandibulbus,fish
217614,eustomias monoclonus,fish
217615,eustomias bulbornatus,fish
217616,idiacanthus atlanticus,fish
217617,melanostomias niger,fish
217618,melanostomias paucilaternatus,fish
217619,stomias nebulosus,fish
217621,astronesthes boulengeri,fish
217622,astronesthes trifibulatus,fish
217623,astronesthes martensii,fish
217625,chanos chanos,fish
217626,heterodontus ramalheira,elasmobranchs
217628,notorynchus cepedianus,elasmobranchs
217632,pseudocarcharias kamoharai,elasmobranchs
217634,apristurus longicephalus,elasmobranchs
217635,apristurus indicus,elasmobranchs
